candidate_id,run_id,task_id,baseline,model_revision,api,api_group,generation_seed,raw,parseable,ast_pass,runnable,target_valid,oracle_bearing,reproducible,non_duplicate,minimized,stable_nightly,promoted,anomaly_present,duplicate_cluster,atlas_nearest_cluster,rejection_reason,error_labels,prompt_sha256,raw_output_sha256,generation_seconds,subprocess_seconds,evidence_source
evt-7bf12dbd6998d8c4,221b2ab2bb66e6110da76ea5cde39b20fb3613e8ee3527f8818a039e7b6d8475,trdgl_pytorch_120_v1|torch.sparse.log_softmax|3407,B3,finetuned_gemma4_26b_q3km,torch.sparse.log_softmax,sparse,3407,True,False,False,False,False,False,,,,,,,,,parseable,syntax,e50bcb6397bc59ae851f9fd9560cb7e80f6e071bf1f5fe44ee12e127b6e37279,dcae8fb977b7d2fb95e37d7ce5b8db5e1748e7fbb306f06ab47c011de11550c2,17.617,0.0,benchmark_event:events.combined.jsonl:453
evt-8e18551cbf4a62f0,221b2ab2bb66e6110da76ea5cde39b20fb3613e8ee3527f8818a039e7b6d8475,trdgl_pytorch_120_v1|torch.sparse.sum|3407,B3,finetuned_gemma4_26b_q3km,torch.sparse.sum,sparse,3407,True,False,False,False,False,False,,,,,,,,,parseable,syntax,f59df84ee1fe4b7bd3cd0baeec04433fc55cc914e95519fc147ee772271a69d0,2ae8299d3aef2e4581ac6b41b0534b3c08eaac875345b8796fa7ebd4ed6ba274,19.067,0.0,benchmark_event:events.combined.jsonl:454
evt-86ff3a7c851ae543,221b2ab2bb66e6110da76ea5cde39b20fb3613e8ee3527f8818a039e7b6d8475,trdgl_pytorch_120_v1|torch.sparse.spdiags|3407,B3,finetuned_gemma4_26b_q3km,torch.sparse.spdiags,sparse,3407,True,False,False,False,False,False,,,,,,,,,parseable,syntax,06a51efa44ea7dcccfaf01172dde177500892f06ffcf7d18275294ece9d054c3,111af593b62858b6d5cb39c50955c65e05e0c8d24aed4db27d8d0e5be02a8d34,19.357,0.0,benchmark_event:events.combined.jsonl:455
evt-6ae3355584d697b3,221b2ab2bb66e6110da76ea5cde39b20fb3613e8ee3527f8818a039e7b6d8475,trdgl_pytorch_120_v1|torch.sparse.sampled_addmm|3407,B3,finetuned_gemma4_26b_q3km,torch.sparse.sampled_addmm,sparse,3407,True,False,False,False,False,False,,,,,,,,,parseable,syntax,4031cf751ee5a0da387335d83395961086464ee246c82c933012546902298c06,15a5d7ea01f35ffc2423e024540e047371db28f53e9d37b6a6a43aa34d64a10f,18.987,0.0,benchmark_event:events.combined.jsonl:456
evt-75321510a89b88f7,221b2ab2bb66e6110da76ea5cde39b20fb3613e8ee3527f8818a039e7b6d8475,trdgl_pytorch_120_v1|torch.fft.fft|3407,B3,finetuned_gemma4_26b_q3km,torch.fft.fft,fft_and_spectral,3407,True,False,False,False,False,False,,,,,,,,,parseable,syntax,09d9482dd6f0e0857af2555ef366ce77f8839bdf1f00c3090126d5fecfb6cb51,75d9e84ea0ee811e7c6b342b9a4ce273bfd14cfe800d568308460b7695534398,18.631,0.0,benchmark_event:events.combined.jsonl:457
evt-fdc42811def69ac9,221b2ab2bb66e6110da76ea5cde39b20fb3613e8ee3527f8818a039e7b6d8475,trdgl_pytorch_120_v1|torch.fft.ifft|3407,B3,finetuned_gemma4_26b_q3km,torch.fft.ifft,fft_and_spectral,3407,True,False,False,False,False,False,,,,,,,,,parseable,syntax,071d043954a58c0237d3c17c1a2dbc096adae5ce79770d41c0522b8586ae01c8,89fc60b35b141ccebfd72bfa2e8f0ae6331cbac3b82c7c8c768ae0c7675231c3,18.231,0.0,benchmark_event:events.combined.jsonl:458
evt-b19f8d85a19bc442,221b2ab2bb66e6110da76ea5cde39b20fb3613e8ee3527f8818a039e7b6d8475,trdgl_pytorch_120_v1|torch.fft.fft2|3407,B3,finetuned_gemma4_26b_q3km,torch.fft.fft2,fft_and_spectral,3407,True,False,False,False,False,False,,,,,,,,,parseable,syntax,7c2ab9693de5ffb87a15e80ebfb202739aed682778b44ab7b79db91a7675e626,161032df064ec542a2d231c8e41a9632fa3b5751a546ec4ea996f70c7987396d,18.852,0.0,benchmark_event:events.combined.jsonl:459
evt-19b703f54939358a,221b2ab2bb66e6110da76ea5cde39b20fb3613e8ee3527f8818a039e7b6d8475,trdgl_pytorch_120_v1|torch.fft.ifft2|3407,B3,finetuned_gemma4_26b_q3km,torch.fft.ifft2,fft_and_spectral,3407,True,False,False,False,False,False,,,,,,,,,parseable,syntax,be7eb2a5b461fd0225a0ffabcfa2a66fbb96a8e8ceddfabc64bb3180e012116a,3e2688dffc0ceca8cb43d36ecb156c098bba75b02b32875227c88e2e0c4a6483,18.778,0.0,benchmark_event:events.combined.jsonl:460
evt-fff783cd8ffda738,221b2ab2bb66e6110da76ea5cde39b20fb3613e8ee3527f8818a039e7b6d8475,trdgl_pytorch_120_v1|torch.fft.fftn|3407,B3,finetuned_gemma4_26b_q3km,torch.fft.fftn,fft_and_spectral,3407,True,False,False,False,False,False,,,,,,,,,parseable,syntax,29a4898c2d1ca0b616a7f9eb93c07162dc1fdf471d0c430403f02b24097c43ba,9e80347db505ff25db482181ecba2cecef5b851707a3871c1ee13eaeae0fda66,18.801,0.0,benchmark_event:events.combined.jsonl:461
evt-0fc0550ce34afcbd,221b2ab2bb66e6110da76ea5cde39b20fb3613e8ee3527f8818a039e7b6d8475,trdgl_pytorch_120_v1|torch.fft.ifftn|3407,B3,finetuned_gemma4_26b_q3km,torch.fft.ifftn,fft_and_spectral,3407,True,False,False,False,False,False,,,,,,,,,parseable,syntax,70be94f21aac517d5d92fe4af843471458015435949bd06c1a652e07e1af6e56,e4b3c1038672e9719480d8d2cebae0dfa61a4bda47786769df0c5b5eec81e6e5,18.715,0.0,benchmark_event:events.combined.jsonl:462
evt-f28f9704544c1364,221b2ab2bb66e6110da76ea5cde39b20fb3613e8ee3527f8818a039e7b6d8475,trdgl_pytorch_120_v1|torch.fft.rfft|3407,B3,finetuned_gemma4_26b_q3km,torch.fft.rfft,fft_and_spectral,3407,True,False,False,False,False,False,,,,,,,,,parseable,syntax,bd28d5b1672a00b022dec77df30e4261d862f8c6ca81eafcd9769adfcc63d75b,f3f2f69cb8d1bd6b7f138781a317727c2b5b878d599b6cdba03d4d837e6f224f,18.658,0.0,benchmark_event:events.combined.jsonl:463
evt-b729dcfd7fec14dc,221b2ab2bb66e6110da76ea5cde39b20fb3613e8ee3527f8818a039e7b6d8475,trdgl_pytorch_120_v1|torch.fft.irfft|3407,B3,finetuned_gemma4_26b_q3km,torch.fft.irfft,fft_and_spectral,3407,True,False,False,False,False,False,,,,,,,,,parseable,syntax,41c1a0ca101d75006ad8204b739920a75f32372bc206981cd8f0bd20b6da0077,6713cb6b498dd1066cf77da2bbb07a03e2e76c32a70479e5cbb0755b3392d879,18.683,0.0,benchmark_event:events.combined.jsonl:464
evt-30ea66895e0fe233,221b2ab2bb66e6110da76ea5cde39b20fb3613e8ee3527f8818a039e7b6d8475,trdgl_pytorch_120_v1|torch.fft.rfft2|3407,B3,finetuned_gemma4_26b_q3km,torch.fft.rfft2,fft_and_spectral,3407,True,False,False,False,False,False,,,,,,,,,parseable,syntax,4426c3e9ababd52343f410b908ede4c5fe97fb698be5e2205abf2ca550f39cf0,609acfe8c9b31887263bd5ffffbf5464039f9179256d9994ee43a129a0a1359a,18.885,0.0,benchmark_event:events.combined.jsonl:465
evt-23e9a8c489b44f0e,221b2ab2bb66e6110da76ea5cde39b20fb3613e8ee3527f8818a039e7b6d8475,trdgl_pytorch_120_v1|torch.fft.irfft2|3407,B3,finetuned_gemma4_26b_q3km,torch.fft.irfft2,fft_and_spectral,3407,True,False,False,False,False,False,,,,,,,,,parseable,syntax,6437d15058e9cd327366665aa2efe19844e21934d34670e5d3467ea1f3e15881,a367f75b2b196787c447ce22424d7d25559fdf626ea202b52d9c1f633e1207f3,18.638,0.0,benchmark_event:events.combined.jsonl:466
evt-ad53a108c7fc45a5,221b2ab2bb66e6110da76ea5cde39b20fb3613e8ee3527f8818a039e7b6d8475,trdgl_pytorch_120_v1|torch.fft.hfft|3407,B3,finetuned_gemma4_26b_q3km,torch.fft.hfft,fft_and_spectral,3407,True,False,False,False,False,False,,,,,,,,,parseable,syntax,f69361d977b51240fb9325fe5dad347e76a7e382eeb87095feba682c974ba7de,202baad676ec212e9979483d642f3ec75d48652ab0a746bd44c58596fea0d74e,18.789,0.0,benchmark_event:events.combined.jsonl:467
evt-3926628d62af8185,221b2ab2bb66e6110da76ea5cde39b20fb3613e8ee3527f8818a039e7b6d8475,trdgl_pytorch_120_v1|torch.fft.ihfft|3407,B3,finetuned_gemma4_26b_q3km,torch.fft.ihfft,fft_and_spectral,3407,True,False,False,False,False,False,,,,,,,,,parseable,syntax,0af63edb226422d618b49563d48175d96e8eb3bfbf54bbe13169c1ee84ac3c36,de5752059c93c4e1cd211a320a75dd696a1e70db2875021cfa42205395f338a0,18.739,0.0,benchmark_event:events.combined.jsonl:468
evt-442137fa397184c0,221b2ab2bb66e6110da76ea5cde39b20fb3613e8ee3527f8818a039e7b6d8475,trdgl_pytorch_120_v1|torch.autograd.grad|3407,B3,finetuned_gemma4_26b_q3km,torch.autograd.grad,autograd_transform_compile_and_export,3407,True,False,False,False,False,False,,,,,,,,,parseable,syntax,aed20419602a88dd8d4c459b435d4cb24080f4bc1fbcf727661448c501ffdf3a,303f0ac70364e37c935db0b3776503e379ef08502585f1fd1f18d8a25361e140,18.933,0.0,benchmark_event:events.combined.jsonl:469
evt-9c195ca6d7846c5f,221b2ab2bb66e6110da76ea5cde39b20fb3613e8ee3527f8818a039e7b6d8475,trdgl_pytorch_120_v1|torch.autograd.functional.jacobian|3407,B3,finetuned_gemma4_26b_q3km,torch.autograd.functional.jacobian,autograd_transform_compile_and_export,3407,True,False,False,False,False,False,,,,,,,,,parseable,syntax,726e23f82ce06068bed735970d8ad0cb20318ae6f48ae77953e12c5607f37f68,6a1f671849cb4936c92f425076c29743d2f40cd1830dccb1e5e2581d6f6f8953,18.667,0.0,benchmark_event:events.combined.jsonl:470
evt-1b6bd80db59d19ba,221b2ab2bb66e6110da76ea5cde39b20fb3613e8ee3527f8818a039e7b6d8475,trdgl_pytorch_120_v1|torch.func.grad|3407,B3,finetuned_gemma4_26b_q3km,torch.func.grad,autograd_transform_compile_and_export,3407,True,False,False,False,False,False,,,,,,,,,parseable,syntax,3d95e75832d060b89409e49d377b05b1e9a7845d04a50be452c527e360e6dda5,ef075a1bcdeb54443402923d5dc48c695a27a76a05fd8e9e2184caf06d86f3b8,18.975,0.0,benchmark_event:events.combined.jsonl:471
evt-1093ca1b48d73514,221b2ab2bb66e6110da76ea5cde39b20fb3613e8ee3527f8818a039e7b6d8475,trdgl_pytorch_120_v1|torch.func.grad_and_value|3407,B3,finetuned_gemma4_26b_q3km,torch.func.grad_and_value,autograd_transform_compile_and_export,3407,True,False,False,False,False,False,,,,,,,,,parseable,syntax,bd4e05c4a6a2a23c063336b73681a2c4d2f0fb97e83ecbef43459cafe4fe9940,4aad309d22306db973a7a236acd4c697106cce39078c377377b3e79957dad293,17.842,0.0,benchmark_event:events.combined.jsonl:472
evt-ae8e25576a1f5860,221b2ab2bb66e6110da76ea5cde39b20fb3613e8ee3527f8818a039e7b6d8475,trdgl_pytorch_120_v1|torch.func.jacrev|3407,B3,finetuned_gemma4_26b_q3km,torch.func.jacrev,autograd_transform_compile_and_export,3407,True,False,False,False,False,False,,,,,,,,,parseable,syntax,3dcfb6d43419e93c50f07ee68265fe73e30e6a90c873a2571f45671b0bd88959,8a65f8646144340675d8d600f5628e9d069bd684f2fbc9ad6e32187529bc9cd1,18.937,0.0,benchmark_event:events.combined.jsonl:473
evt-bfb0155bfbbcdbff,221b2ab2bb66e6110da76ea5cde39b20fb3613e8ee3527f8818a039e7b6d8475,trdgl_pytorch_120_v1|torch.func.jacfwd|3407,B3,finetuned_gemma4_26b_q3km,torch.func.jacfwd,autograd_transform_compile_and_export,3407,True,False,False,False,False,False,,,,,,,,,parseable,syntax,262d162aae742c568c039206809b0563194f182425fe33ce52ae5dc26de2ced7,8915db450781e9f9d88de21cc1a26dce7354f484edd18a4b390592c3b997b2df,18.835,0.0,benchmark_event:events.combined.jsonl:474
evt-0668cfdec6f36274,221b2ab2bb66e6110da76ea5cde39b20fb3613e8ee3527f8818a039e7b6d8475,trdgl_pytorch_120_v1|torch.func.hessian|3407,B3,finetuned_gemma4_26b_q3km,torch.func.hessian,autograd_transform_compile_and_export,3407,True,False,False,False,False,False,,,,,,,,,parseable,syntax,776c3e705dad1bde995d6253ef40a39669881ea5d1cb0a755924afdff8f994bd,4de05b81a8d72f3b0d86737bca8df15d047aa803642136ca91183025bcfbe00a,18.214,0.0,benchmark_event:events.combined.jsonl:475
evt-c3b077f0ee7b7a39,221b2ab2bb66e6110da76ea5cde39b20fb3613e8ee3527f8818a039e7b6d8475,trdgl_pytorch_120_v1|torch.func.vmap|3407,B3,finetuned_gemma4_26b_q3km,torch.func.vmap,autograd_transform_compile_and_export,3407,True,False,False,False,False,False,,,,,,,,,parseable,syntax,05134968fcb1e351b2153cf4f106e0b87de9f0e0563a9079b9a27cec35905490,1dc7b5388331971b9db20a35ef4d1c7b7a37b40c6a0772ecd3a0cf1af88d2d27,18.787,0.0,benchmark_event:events.combined.jsonl:476
evt-d7e45ea353939980,221b2ab2bb66e6110da76ea5cde39b20fb3613e8ee3527f8818a039e7b6d8475,trdgl_pytorch_120_v1|torch.func.jvp|3407,B3,finetuned_gemma4_26b_q3km,torch.func.jvp,autograd_transform_compile_and_export,3407,True,False,False,False,False,False,,,,,,,,,parseable,syntax,47340bae0256a016e66f57fc4f24b78c82d1207f7b10af49009c8d4f75bd1dc1,59632ee7166160a40afa14c38321ef03a3d71c6bf13d74cf8451648e320158c0,18.761,0.0,benchmark_event:events.combined.jsonl:477
evt-0428e3de52d8b895,221b2ab2bb66e6110da76ea5cde39b20fb3613e8ee3527f8818a039e7b6d8475,trdgl_pytorch_120_v1|torch.func.vjp|3407,B3,finetuned_gemma4_26b_q3km,torch.func.vjp,autograd_transform_compile_and_export,3407,True,False,False,False,False,False,,,,,,,,,parseable,syntax,c78cda0a30c98b0cf8cb1cf1a1e83aed0774f11c02be00afd9c1e0406ecf0c62,a0d5a2ea5823c5a63a8b042aa2dd3d30ed7df4e9d3f09dd3a7c37465fb6a9f42,18.955,0.0,benchmark_event:events.combined.jsonl:478
evt-0ce515f21548edef,221b2ab2bb66e6110da76ea5cde39b20fb3613e8ee3527f8818a039e7b6d8475,trdgl_pytorch_120_v1|torch.compile|3407,B3,finetuned_gemma4_26b_q3km,torch.compile,autograd_transform_compile_and_export,3407,True,False,False,False,False,False,,,,,,,,,parseable,syntax,8cd10d11f83605e2f134f28608e9827615aaa356b8530c7eaf6e10c13744cf5a,adb76eae2ffec9c5ef2a81ddaa0e5c367c1f98fffdf1e6c665e944adb137754f,18.866,0.0,benchmark_event:events.combined.jsonl:479
evt-600e9d07da089770,221b2ab2bb66e6110da76ea5cde39b20fb3613e8ee3527f8818a039e7b6d8475,trdgl_pytorch_120_v1|torch.export.export|3407,B3,finetuned_gemma4_26b_q3km,torch.export.export,autograd_transform_compile_and_export,3407,True,False,False,False,False,False,,,,,,,,,parseable,syntax,eae0ee31a0e8f9b9eeb71968922287abb240b3912f5bdf400df1279571cbb1f0,865a9a9f9add8ebd403f670fbe1c760fb4fb206479967c18e2244d58923a0d04,18.763,0.0,benchmark_event:events.combined.jsonl:480
evt-a3fbf4668b8649c8,1c5e6efad4cf9bedd989725ef1f8bc1b74239c32f6e7a4bcc4ffdd3984273f8f,trdgl_pytorch_120_v1|torch.tensor|7711,B0,typed_random_template_v1,torch.tensor,tensor_creation,7711,True,True,True,True,True,False,,,,,,,,,oracle_bearing,no_oracle,e843f0e91fd9223a2a25150499f36d0c9a9af57c7e78fba248ec332fe1bb090b,65256390c5797d65747101b7daec06e22c3a081278e281d27204bb72f3dc3a5a,0.0,5.994,benchmark_event:events.combined.jsonl:481
evt-e74a30ba56e7e01d,1c5e6efad4cf9bedd989725ef1f8bc1b74239c32f6e7a4bcc4ffdd3984273f8f,trdgl_pytorch_120_v1|torch.as_tensor|7711,B0,typed_random_template_v1,torch.as_tensor,tensor_creation,7711,True,True,True,True,True,False,,,,,,,,,oracle_bearing,no_oracle,e843f0e91fd9223a2a25150499f36d0c9a9af57c7e78fba248ec332fe1bb090b,af80271fff0a44cb85c89302d6bea31843e9bbaa63736c923f6035b8c82fa999,0.0,1.923,benchmark_event:events.combined.jsonl:482
evt-a4e0f4fcd22f885f,1c5e6efad4cf9bedd989725ef1f8bc1b74239c32f6e7a4bcc4ffdd3984273f8f,trdgl_pytorch_120_v1|torch.from_numpy|7711,B0,typed_random_template_v1,torch.from_numpy,tensor_creation,7711,True,True,True,True,True,False,,,,,,,,,oracle_bearing,no_oracle,e843f0e91fd9223a2a25150499f36d0c9a9af57c7e78fba248ec332fe1bb090b,fbdfec9f4b1848ffc61db62ef64bc24fcb79e0d4450b62d7d7f4b55f949c10b7,0.0,1.872,benchmark_event:events.combined.jsonl:483
evt-82ac0c62b4d0722d,1c5e6efad4cf9bedd989725ef1f8bc1b74239c32f6e7a4bcc4ffdd3984273f8f,trdgl_pytorch_120_v1|torch.arange|7711,B0,typed_random_template_v1,torch.arange,tensor_creation,7711,True,True,True,True,True,False,,,,,,,,,oracle_bearing,no_oracle,e843f0e91fd9223a2a25150499f36d0c9a9af57c7e78fba248ec332fe1bb090b,3c93f81d179ca5ecb3bd13aa0fea503887eecddcf82b6bdc27c56e086ca30eb2,0.0,1.887,benchmark_event:events.combined.jsonl:484
evt-c3f4017fde2a34d8,1c5e6efad4cf9bedd989725ef1f8bc1b74239c32f6e7a4bcc4ffdd3984273f8f,trdgl_pytorch_120_v1|torch.linspace|7711,B0,typed_random_template_v1,torch.linspace,tensor_creation,7711,True,True,True,True,True,False,,,,,,,,,oracle_bearing,no_oracle,e843f0e91fd9223a2a25150499f36d0c9a9af57c7e78fba248ec332fe1bb090b,a5225d12564710746fa15a74fc15e07f39b947d1d081bf25a09b9640e06b802c,0.0,1.887,benchmark_event:events.combined.jsonl:485
evt-b6d56b0e98e62fcd,1c5e6efad4cf9bedd989725ef1f8bc1b74239c32f6e7a4bcc4ffdd3984273f8f,trdgl_pytorch_120_v1|torch.logspace|7711,B0,typed_random_template_v1,torch.logspace,tensor_creation,7711,True,True,True,True,True,False,,,,,,,,,oracle_bearing,no_oracle,e843f0e91fd9223a2a25150499f36d0c9a9af57c7e78fba248ec332fe1bb090b,1619988519624b6672f0acea7503690751c4d420389df0758240469ef6699a38,0.0,2.597,benchmark_event:events.combined.jsonl:486
evt-b49706409ddf1b5f,1c5e6efad4cf9bedd989725ef1f8bc1b74239c32f6e7a4bcc4ffdd3984273f8f,trdgl_pytorch_120_v1|torch.zeros|7711,B0,typed_random_template_v1,torch.zeros,tensor_creation,7711,True,True,True,True,True,False,,,,,,,,,oracle_bearing,no_oracle,e843f0e91fd9223a2a25150499f36d0c9a9af57c7e78fba248ec332fe1bb090b,175663e04a6cab5380fc42f165cb2a14df4880246b2c5caffde492444acf64e9,0.0,1.926,benchmark_event:events.combined.jsonl:487
evt-97fde9a17e38269c,1c5e6efad4cf9bedd989725ef1f8bc1b74239c32f6e7a4bcc4ffdd3984273f8f,trdgl_pytorch_120_v1|torch.ones|7711,B0,typed_random_template_v1,torch.ones,tensor_creation,7711,True,True,True,True,True,False,,,,,,,,,oracle_bearing,no_oracle,e843f0e91fd9223a2a25150499f36d0c9a9af57c7e78fba248ec332fe1bb090b,77ed5eeeff5bb565bfa88db57baf6703da31c861c4afba8778499e4224cbb3fc,0.0,1.875,benchmark_event:events.combined.jsonl:488
evt-8bfccdc21b4c097e,1c5e6efad4cf9bedd989725ef1f8bc1b74239c32f6e7a4bcc4ffdd3984273f8f,trdgl_pytorch_120_v1|torch.empty|7711,B0,typed_random_template_v1,torch.empty,tensor_creation,7711,True,True,True,True,True,False,,,,,,,,,oracle_bearing,no_oracle,e843f0e91fd9223a2a25150499f36d0c9a9af57c7e78fba248ec332fe1bb090b,ed55098634e5da67404a125398363898cb6a7e9eca88bee96bca275ed5ce2119,0.0,1.915,benchmark_event:events.combined.jsonl:489
evt-3b09516df07b92ac,1c5e6efad4cf9bedd989725ef1f8bc1b74239c32f6e7a4bcc4ffdd3984273f8f,trdgl_pytorch_120_v1|torch.full|7711,B0,typed_random_template_v1,torch.full,tensor_creation,7711,True,True,True,True,True,False,,,,,,,,,oracle_bearing,no_oracle,e843f0e91fd9223a2a25150499f36d0c9a9af57c7e78fba248ec332fe1bb090b,c738642514d8360fbaf9c73a68727c1fa800fb661826780723ccaf8529f3f1f0,0.0,1.91,benchmark_event:events.combined.jsonl:490
evt-a9b768d5ebc51347,1c5e6efad4cf9bedd989725ef1f8bc1b74239c32f6e7a4bcc4ffdd3984273f8f,trdgl_pytorch_120_v1|torch.eye|7711,B0,typed_random_template_v1,torch.eye,tensor_creation,7711,True,True,True,True,True,False,,,,,,,,,oracle_bearing,no_oracle,e843f0e91fd9223a2a25150499f36d0c9a9af57c7e78fba248ec332fe1bb090b,f6a085ef7eae8d681c8e7636fa46ab83207fa26a3b42e16f0156da4c4def6b66,0.0,1.865,benchmark_event:events.combined.jsonl:491
evt-dab00d7b071e6e53,1c5e6efad4cf9bedd989725ef1f8bc1b74239c32f6e7a4bcc4ffdd3984273f8f,trdgl_pytorch_120_v1|torch.randn|7711,B0,typed_random_template_v1,torch.randn,tensor_creation,7711,True,True,True,True,True,False,,,,,,,,,oracle_bearing,no_oracle,e843f0e91fd9223a2a25150499f36d0c9a9af57c7e78fba248ec332fe1bb090b,ad90cd1e48c8b84a45a9c23c1e3d545b5f8704b44c1e1f88c7b9974a4ac665f3,0.0,2.642,benchmark_event:events.combined.jsonl:492
evt-9625990d4da05887,1c5e6efad4cf9bedd989725ef1f8bc1b74239c32f6e7a4bcc4ffdd3984273f8f,trdgl_pytorch_120_v1|torch.reshape|7711,B0,typed_random_template_v1,torch.reshape,shape_and_composition,7711,True,True,True,True,True,False,,,,,,,,,oracle_bearing,no_oracle,e843f0e91fd9223a2a25150499f36d0c9a9af57c7e78fba248ec332fe1bb090b,ab0378a995180cad3155a436cce4730b5312c8f5ef9009f5bfcc2ae4a9b6045d,0.0,1.873,benchmark_event:events.combined.jsonl:493
evt-de4b6df2f84ec472,1c5e6efad4cf9bedd989725ef1f8bc1b74239c32f6e7a4bcc4ffdd3984273f8f,trdgl_pytorch_120_v1|torch.flatten|7711,B0,typed_random_template_v1,torch.flatten,shape_and_composition,7711,True,True,True,True,True,False,,,,,,,,,oracle_bearing,no_oracle,e843f0e91fd9223a2a25150499f36d0c9a9af57c7e78fba248ec332fe1bb090b,b592bd23681e1432fcf74c63851744eeeaf5939654835bc64d836d3663c570d3,0.0,1.879,benchmark_event:events.combined.jsonl:494
evt-6ce0c77df3038918,1c5e6efad4cf9bedd989725ef1f8bc1b74239c32f6e7a4bcc4ffdd3984273f8f,trdgl_pytorch_120_v1|torch.squeeze|7711,B0,typed_random_template_v1,torch.squeeze,shape_and_composition,7711,True,True,True,True,True,False,,,,,,,,,oracle_bearing,no_oracle,e843f0e91fd9223a2a25150499f36d0c9a9af57c7e78fba248ec332fe1bb090b,33bcdf8bb48c51389c297a64edc6eafd43ea813842499fe51431770590c64182,0.0,1.902,benchmark_event:events.combined.jsonl:495
evt-0d49c1d879922205,1c5e6efad4cf9bedd989725ef1f8bc1b74239c32f6e7a4bcc4ffdd3984273f8f,trdgl_pytorch_120_v1|torch.unsqueeze|7711,B0,typed_random_template_v1,torch.unsqueeze,shape_and_composition,7711,True,True,True,True,True,False,,,,,,,,,oracle_bearing,no_oracle,e843f0e91fd9223a2a25150499f36d0c9a9af57c7e78fba248ec332fe1bb090b,26abc58ade1e2e46301ff2bd579141c39246d00f1f1f384e9df3bb75f8aaebae,0.0,1.875,benchmark_event:events.combined.jsonl:496
evt-3dd45cdab6a46c7a,1c5e6efad4cf9bedd989725ef1f8bc1b74239c32f6e7a4bcc4ffdd3984273f8f,trdgl_pytorch_120_v1|torch.transpose|7711,B0,typed_random_template_v1,torch.transpose,shape_and_composition,7711,True,True,True,True,True,False,,,,,,,,,oracle_bearing,no_oracle,e843f0e91fd9223a2a25150499f36d0c9a9af57c7e78fba248ec332fe1bb090b,a786fbe2f1ff47336ebfdf3a4f6ed96506a8d4271fdf55192d68920e9e82d0aa,0.0,1.878,benchmark_event:events.combined.jsonl:497
evt-ae71127f035a1ef8,1c5e6efad4cf9bedd989725ef1f8bc1b74239c32f6e7a4bcc4ffdd3984273f8f,trdgl_pytorch_120_v1|torch.permute|7711,B0,typed_random_template_v1,torch.permute,shape_and_composition,7711,True,True,True,True,True,False,,,,,,,,,oracle_bearing,no_oracle,e843f0e91fd9223a2a25150499f36d0c9a9af57c7e78fba248ec332fe1bb090b,656bdc2a6993fb717eda56b880e3d75ce9d65327d32c7bc840859157ae70c893,0.0,2.651,benchmark_event:events.combined.jsonl:498
evt-f242609d6aedc394,1c5e6efad4cf9bedd989725ef1f8bc1b74239c32f6e7a4bcc4ffdd3984273f8f,trdgl_pytorch_120_v1|torch.cat|7711,B0,typed_random_template_v1,torch.cat,shape_and_composition,7711,True,True,True,True,True,False,,,,,,,,,oracle_bearing,no_oracle,e843f0e91fd9223a2a25150499f36d0c9a9af57c7e78fba248ec332fe1bb090b,353552df88d2df53315644e1c661fb65430739ce49453c53122c43935a610d40,0.0,1.895,benchmark_event:events.combined.jsonl:499
evt-858744831bd12ed4,1c5e6efad4cf9bedd989725ef1f8bc1b74239c32f6e7a4bcc4ffdd3984273f8f,trdgl_pytorch_120_v1|torch.stack|7711,B0,typed_random_template_v1,torch.stack,shape_and_composition,7711,True,True,True,True,True,False,,,,,,,,,oracle_bearing,no_oracle,e843f0e91fd9223a2a25150499f36d0c9a9af57c7e78fba248ec332fe1bb090b,c98105dcdaa3b9afdcb5eecc7074cea17df292d78ea178bd25d65ec4a82825ea,0.0,1.912,benchmark_event:events.combined.jsonl:500
evt-7993bb1d7e5785bc,1c5e6efad4cf9bedd989725ef1f8bc1b74239c32f6e7a4bcc4ffdd3984273f8f,trdgl_pytorch_120_v1|torch.split|7711,B0,typed_random_template_v1,torch.split,shape_and_composition,7711,True,True,True,True,True,False,,,,,,,,,oracle_bearing,no_oracle,e843f0e91fd9223a2a25150499f36d0c9a9af57c7e78fba248ec332fe1bb090b,dbd5eb69b4c7349089ac71dc50be2c8819c106a78697cd77e2566359f416f24d,0.0,1.903,benchmark_event:events.combined.jsonl:501
evt-2be457ae459093db,1c5e6efad4cf9bedd989725ef1f8bc1b74239c32f6e7a4bcc4ffdd3984273f8f,trdgl_pytorch_120_v1|torch.chunk|7711,B0,typed_random_template_v1,torch.chunk,shape_and_composition,7711,True,True,True,True,True,False,,,,,,,,,oracle_bearing,no_oracle,e843f0e91fd9223a2a25150499f36d0c9a9af57c7e78fba248ec332fe1bb090b,4673680fd65c64dd0b92e7220de0b2e787b88f053915726355d4cac192330457,0.0,1.925,benchmark_event:events.combined.jsonl:502
evt-1b6baf0b758cd502,1c5e6efad4cf9bedd989725ef1f8bc1b74239c32f6e7a4bcc4ffdd3984273f8f,trdgl_pytorch_120_v1|torch.tile|7711,B0,typed_random_template_v1,torch.tile,shape_and_composition,7711,True,True,True,True,True,False,,,,,,,,,oracle_bearing,no_oracle,e843f0e91fd9223a2a25150499f36d0c9a9af57c7e78fba248ec332fe1bb090b,8d5a28048669a4a0a95131ce5f13785b069909fad2392acd9a6f6a945053a61d,0.0,1.877,benchmark_event:events.combined.jsonl:503
